boundary_precision,boundary_recall,boundary_f_score,reference_to_estimated,estimated_to_reference,Precision@0.5,Recall@0.5,F-measure@0.5,Precision@3.0,Recall@3.0,F-measure@3.0,Ref-to-est deviation,Est-to-ref deviation,Pairwise Precision,Pairwise Recall,Pairwise F-measure,Rand Index,Adjusted Rand Index,Mutual Information,Adjusted Mutual Information,Normalized Mutual Information,NCE Over,NCE Under,NCE F-measure,V Precision,V Recall,V-measure
0.18181818181818182,0.16666666666666666,0.17391304347826086,2.1002050000000025,1.1953300000000002,0.36363636363636365,0.3333333333333333,0.34782608695652173,0.6363636363636364,0.5833333333333334,0.6086956521739131,2.1002050000000025,1.1953300000000002,0.557504125916976,0.9996729771344126,0.715810434443242,0.5593939623134495,0.010851447214550546,0.006324173674970783,0.005794163218406257,0.05105988756495785,0.9852612412673624,0.4276538902481165,0.5964276173994102,0.3823493303672295,0.0068186653175060785,0.013398389112442429
0.2857142857142857,0.23529411764705882,0.2580645161290323,7.630020000000001,4.214549999999987,0.3333333333333333,0.29411764705882354,0.3125,0.4666666666666667,0.4117647058823529,0.43749999999999994,7.630020000000001,1.323789999999974,0.24816449250136804,0.9985979187287103,0.3975361199247778,0.24962636576010988,0.0006634126950105904,0.004001136762682729,0.002136337961007367,0.034141087596973,0.9923568769061796,0.17790772755380913,0.3017231423046251,0.4302785249830441,0.002708975220992671,0.00538405317361388
0.16666666666666666,0.15384615384615385,0.16,2.4658600000000206,1.8827449999999963,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.6153846153846154,0.6153846153846154,0.6153846153846154,2.4658600000000206,1.8028099999999938,0.19775202976388326,0.9976813009447499,0.33007863717894437,0.20092928334244148,0.0010912334397924798,0.007214783105729911,0.003479975182977308,0.042804910432553606,0.9872018510031731,0.15415138720134214,0.266663342576163,0.4485192083929147,0.004085132415408643,0.00809652136286195
0.4,0.16666666666666666,0.23529411764705882,11.668704999999996,0.015210000000010382,0.6,0.25,0.35294117647058826,0.8,0.3333333333333333,0.47058823529411764,11.668704999999996,0.010909999999995534,0.28776461274318144,0.9986683971884639,0.4467880136114698,0.29206402817818844,0.0042197911402565135,0.007762306735047807,0.004056526567111863,0.04438265681876192,0.979299645668128,0.14525881336479773,0.2529915689410223,0.35106564216719505,0.0056109741019712,0.011045412771357536
0.13333333333333333,0.15384615384615385,0.14285714285714288,0.973790000000001,0.973790000000001,0.2857142857142857,0.3076923076923077,0.29629629629629634,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.973790000000001,1.0477649999999947,0.305746904431653,0.9995671579847895,0.4682621188645286,0.30992207599216115,0.005058210286468322,0.011768223995615435,0.007516634216214227,0.06903458083650398,0.986599931928682,0.23633209684566692,0.38132165185694145,0.5588894464684291,0.008527220153084492,0.01679814369799172
0.05555555555555555,0.16666666666666666,0.08333333333333333,1.8393900000000087,7.753894999999996,0.15789473684210525,0.5,0.23999999999999996,0.15789473684210525,0.5,0.23999999999999996,1.8127249999999968,7.610109999999992,0.572865298831018,0.9995793268587491,0.7283236565930686,0.5739592337702724,0.007197479820108001,0.005243670982953726,0.006291429345314668,0.05549345461461825,0.9907356717359564,0.4516552651361736,0.6204572852740232,0.4495134837151523,0.006850792282389162,0.013495900827619653
0.02127659574468085,0.0625,0.031746031746031744,0.8146650000000051,25.68062000000009,0.125,0.375,0.1875,0.2916666666666667,0.875,0.43750000000000006,0.8146650000000051,24.241310000000055,0.24104311449831187,0.9978598560809704,0.38829069467825944,0.2518857264572756,0.00808729563733045,0.026935828780799635,0.015229598688829726,0.0966882090024206,0.9748935773643981,0.21562213161594912,0.35313877786635706,0.6075073708933914,0.015388471330558762,0.03001660671459409
0.14285714285714285,0.1,0.11764705882352941,10.316270000000003,5.208544999999987,0.2,0.15,0.17142857142857143,0.3333333333333333,0.25,0.28571428571428575,10.316270000000003,4.9755100000000425,0.22490759947464772,0.9810697504607117,0.3659273410153801,0.2598238745790507,0.018155435812874588,0.060664742756925155,0.03605845015388744,0.13556734906325604,0.9144079506796728,0.1735747528336804,0.29176591413785913,0.5055705716571747,0.03635200931849636,0.06782705418530706
0.23076923076923078,0.15,0.18181818181818185,2.6416600000000017,0.944189999999999,0.42857142857142855,0.3,0.3529411764705882,0.7142857142857143,0.5,0.588235294117647,2.6416600000000017,0.7070049999999988,0.23370092802368791,0.9993563359449579,0.3788153396623238,0.23726843811508624,0.0025608140574089598,0.008216189450043142,0.004440498138500791,0.049406676517492504,0.9872430149328733,0.22434000897654294,0.36560120513644445,0.48164337448571803,0.005068106017466767,0.010030664088631845
0.16666666666666666,0.09090909090909091,0.11764705882352942,1.48428,0.1950150000000015,0.6,0.2727272727272727,0.37499999999999994,1.0,0.45454545454545453,0.625,1.48428,0.3029500000000027,0.27416121345084543,0.9920537757872084,0.4295995060712081,0.28945317467153975,0.012056453088342712,0.029885374458718035,0.019356197393054643,0.09767965311261553,0.9484113992031895,0.2208218385912516,0.358234682599348,0.4552652902481872,0.020957702764907715,0.04007078520855285
