boundary_precision,boundary_recall,boundary_f_score,reference_to_estimated,estimated_to_reference,Precision@0.5,Recall@0.5,F-measure@0.5,Precision@3.0,Recall@3.0,F-measure@3.0,Ref-to-est deviation,Est-to-ref deviation,Pairwise Precision,Pairwise Recall,Pairwise F-measure,Rand Index,Adjusted Rand Index,Mutual Information,Adjusted Mutual Information,Normalized Mutual Information,NCE Over,NCE Under,NCE F-measure,V Precision,V Recall,V-measure
0.15384615384615385,0.10526315789473684,0.125,9.852239999999995,3.3028300000000286,0.2857142857142857,0.21052631578947367,0.24242424242424243,0.42857142857142855,0.3157894736842105,0.36363636363636365,9.852239999999995,2.9891400000000203,0.3089459938050339,0.9994910574553721,0.4719963528200927,0.32147621360467515,0.015710867664126507,0.04040664790284022,0.027082364788756773,0.1456065811656894,0.9824385118837011,0.26809302856785766,0.4212367421576494,0.7684890096250618,0.02758826243865764,0.05326436822847347
0.14285714285714285,0.06666666666666667,0.09090909090909091,10.879750000000001,2.0141299999999944,0.25,0.13333333333333333,0.1739130434782609,0.5,0.26666666666666666,0.3478260869565218,10.879750000000001,1.7558949999999953,0.2567525582201738,0.9861951304317079,0.40743166418733523,0.3104938035522806,0.04205305823807366,0.09767856872753136,0.05683875263203897,0.18324871934996698,0.8987825298019623,0.2328658658749987,0.36989540715153557,0.5819841164331249,0.05769932923463528,0.10498972068395238
0.2222222222222222,0.14285714285714285,0.17391304347826086,8.473320000000001,2.0228799999999865,0.3,0.21428571428571427,0.25,0.6,0.42857142857142855,0.5,8.473320000000001,1.478039999999993,0.2241803512659058,0.9994496960258423,0.3662168715512992,0.2476991866634953,0.017003275985946777,0.07015794178569111,0.0387878814988393,0.18651251101250874,0.9860416068273905,0.18140900270104154,0.3064400721646684,0.878806995106319,0.039584251101668744,0.07575620283365228
0.04,0.06666666666666667,0.05,3.306540000000041,8.172039999999981,0.15384615384615385,0.26666666666666666,0.1951219512195122,0.23076923076923078,0.4,0.29268292682926833,3.306540000000041,8.137854999999973,0.4148536693938324,0.9948637763023607,0.5855398745416175,0.4266558371820962,0.025742673594427213,0.023042493822758685,0.018927955988402755,0.08245114847559938,0.9393754517539447,0.34290847688657444,0.5024157258636084,0.35414995842801633,0.019195800318939193,0.036417673031890335
0.15384615384615385,0.1111111111111111,0.12903225806451615,10.872979999999984,6.059700000000021,0.2857142857142857,0.2222222222222222,0.25,0.42857142857142855,0.3333333333333333,0.375,10.872979999999984,5.051440000000014,0.6709316476552883,0.9795503315149363,0.7963871477288246,0.7642796458432662,0.5387053108014975,0.39806298160649084,0.38990645559312825,0.5617802105734804,0.8642924515302518,0.6527694585268682,0.7437846957386459,0.8088601951187987,0.39017497324816763,0.5264182624798476
0.2222222222222222,0.14285714285714285,0.17391304347826086,6.6060799999999915,1.3690499999999872,0.3333333333333333,0.21428571428571427,0.2608695652173913,0.5555555555555556,0.35714285714285715,0.43478260869565216,6.6060799999999915,1.3690499999999872,0.2474446342147996,0.9988379595793414,0.3966309002126558,0.2724871181898078,0.020931198035641654,0.07070467752839123,0.043303141854464995,0.18989272041350355,0.9771222440712464,0.21328175461463272,0.3501371751414883,0.8168065473472391,0.04414661633547279,0.08376586970607779
0.14285714285714285,0.15384615384615385,0.14814814814814817,7.058859999999996,7.140129999999992,0.21428571428571427,0.23076923076923078,0.22222222222222224,0.21428571428571427,0.23076923076923078,0.22222222222222224,7.058859999999996,7.140129999999992,0.4353886115199786,0.9772382290934645,0.6023931918276156,0.449968370798363,0.03043789649816673,0.05688419626129504,0.05529886954868552,0.1733284021549009,0.9296294860392861,0.40197991538971134,0.5612642592352239,0.5383634850717833,0.05580381252930722,0.10112550830335412
0.16666666666666666,0.15384615384615385,0.16,5.645960000000002,4.958649999999992,0.25,0.23076923076923078,0.24000000000000002,0.3333333333333333,0.3076923076923077,0.32,5.645960000000002,4.958649999999992,0.21132517277641744,0.9766150362749965,0.3474641900397675,0.23195824368645748,0.004875079611281307,0.030325412782499152,0.017466354154548107,0.08101310934316888,0.9227427164593365,0.15708096358340362,0.2684610788221702,0.3615501869443858,0.018152732656331882,0.034569783621099366
0.15384615384615385,0.11764705882352941,0.13333333333333333,3.6919699999999978,3.5991,0.21428571428571427,0.17647058823529413,0.1935483870967742,0.35714285714285715,0.29411764705882354,0.3225806451612903,3.6919699999999978,3.401725,0.21679517514248933,0.980869728810725,0.3551040427879049,0.24489393179159039,0.012157648617827602,0.04687432743798425,0.02743829556697675,0.1133824475407334,0.9208286336646373,0.1608838734432475,0.2739110001741796,0.46067348739893677,0.027906054422433213,0.05262430498994152
0.13333333333333333,0.14285714285714285,0.1379310344827586,15.553425000000004,6.41775,0.3125,0.35714285714285715,0.3333333333333333,0.375,0.42857142857142855,0.39999999999999997,15.553425000000004,5.244429999999988,0.3477968634414105,0.9996978616262988,0.5160566111236405,0.3603381301892207,0.01995140483361658,0.04388507264403415,0.030431233331870828,0.156728047978046,0.9839288403905082,0.33587580675794737,0.5007981958126874,0.7975514901102608,0.030798865437031586,0.05930746780878892
0.375,0.15789473684210525,0.22222222222222218,23.618300000000005,1.0494000000000057,0.5555555555555556,0.2631578947368421,0.35714285714285715,0.6666666666666666,0.3157894736842105,0.42857142857142855,23.618300000000005,0.49662000000000717,0.29149635286135295,0.9947232324349738,0.45086888378308826,0.30460093896713614,0.012517104039235083,0.02689054917472077,0.018588306310706848,0.09394152879859285,0.955213420549761,0.2256588878640685,0.365073169415965,0.46415641194179147,0.019013010713559653,0.0365296743511505
0.25,0.25,0.25,6.530665000000002,4.345799999999997,0.25,0.25,0.25,0.375,0.375,0.375,6.530665000000002,4.345799999999997,0.39761952728688427,0.94859808029029,0.5603568370333448,0.40775475218070895,-0.0008403213236972728,0.019877995202835657,0.017767029772741243,0.05544987789795896,0.854482675580249,0.3510363419342334,0.49763540570319276,0.16463073342079537,0.01867627565650065,0.03354687826041751
0.1111111111111111,0.14285714285714285,0.125,2.3049200000000383,5.171899999999994,0.3,0.42857142857142855,0.3529411764705882,0.4,0.5714285714285714,0.47058823529411764,2.3049200000000383,3.738410000000016,0.5431017651743969,0.9948653756139241,0.7026328811288665,0.5510206755464071,0.04141083183342395,0.02517226459718531,0.03027871378923834,0.10969054698357478,0.9438274748089569,0.42559040290940064,0.5866491475197738,0.3926534668088112,0.03064283678772417,0.05684914323761627
0.2857142857142857,0.125,0.17391304347826086,7.122844999999991,0.8997799999999927,0.5,0.25,0.3333333333333333,0.875,0.4375,0.5833333333333334,7.122844999999991,0.497019999999992,0.2905655305698177,0.9925652285930693,0.44953367411978,0.3195498221412459,0.029042115373389462,0.06473343218338445,0.04325706948326252,0.16352292960976542,0.9387651203332743,0.28186735430301924,0.4335575962111599,0.6039793753994329,0.04427261856495779,0.08249800619858762
0.2857142857142857,0.2857142857142857,0.2857142857142857,1.236709999999988,2.7629300000000114,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.224439999999987,2.7629300000000114,0.49967227391483704,0.9605094475111348,0.6573701515532969,0.5095663657520546,0.03646356336836695,0.0513932190164626,0.06825484219104691,0.16221410974841982,0.8792376591809727,0.37048407404186157,0.5213057296912899,0.380410711904131,0.06917107373176123,0.11705731078163903
0.16666666666666666,0.08333333333333333,0.1111111111111111,20.65276500000001,0.5688849999999998,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.4444444444444444,20.65276500000001,0.5688849999999998,0.19529803199363996,0.9929907000150316,0.3264006874374828,0.217142816125853,0.010526477035290194,0.04565116948965386,0.024614152471317173,0.12328396061144303,0.9558440124196612,0.1572647293096714,0.27009140120831193,0.5986428768526242,0.02538898487183694,0.04871204781769701
0.375,0.14285714285714285,0.20689655172413796,23.51633,0.9347149999999971,0.3333333333333333,0.14285714285714285,0.2,0.6666666666666666,0.2857142857142857,0.4,23.51633,0.8941900000000089,0.1907853632648337,0.999483940219635,0.32040968552905064,0.2127875571461252,0.012480501582136557,0.06432770562545678,0.03405519167260322,0.17496303209716516,0.9875098945521218,0.14025428885368785,0.24562315426282694,0.8813802946629519,0.03473195711998511,0.06683037486084552
0.3333333333333333,0.125,0.18181818181818182,17.75473,0.4574500000000098,0.42857142857142855,0.1875,0.26086956521739124,0.7142857142857143,0.3125,0.43478260869565216,17.75473,0.055150000000000005,0.20577644535084733,0.999473415510482,0.34128705315831714,0.23129500199920033,0.01618504876781233,0.07493030935304956,0.04049628502137779,0.19233122111747236,0.9874205717023975,0.16345568760126283,0.2804810807321762,0.8957629880687547,0.04129585516397705,0.07895192256854094
0.25,0.2222222222222222,0.23529411764705882,3.032490000000003,1.791014999999991,0.375,0.3333333333333333,0.35294117647058826,0.5,0.4444444444444444,0.47058823529411764,3.032490000000003,1.791014999999991,0.6360966466407234,0.9995214244595857,0.777433604553651,0.6473427767195458,0.09841750746577747,0.07135073736747065,0.10094130195293273,0.29662108059903275,0.9839288633594756,0.5454878774085545,0.7018639889157297,0.8649580679170831,0.10172061365658258,0.18203373495835784
0.125,0.1,0.11111111111111112,1.754845000000003,1.1769249999999971,0.4117647058823529,0.35,0.37837837837837834,0.6470588235294118,0.55,0.5945945945945946,1.754845000000003,0.937439999999981,0.24449115010457187,0.9930952255740421,0.3923814913214749,0.25650284223744807,0.007232357246333641,0.0207738032654838,0.012197983178970848,0.07107144143252452,0.9549644720698849,0.21972133549750306,0.35724628288543625,0.39957265431429867,0.012641380066324204,0.024507412974847848
0.2,0.0625,0.09523809523809523,52.92059000000001,0.08477000000002022,0.6666666666666666,0.25,0.36363636363636365,0.6666666666666666,0.25,0.36363636363636365,52.92059000000001,0.06560500000001011,0.3244179429705554,0.9992871235488636,0.48981707671650687,0.3465078053361544,0.030113078836350584,0.0768171218718749,0.052831230325487914,0.2199717471433814,0.9878100629630986,0.30448722666684225,0.46548971193983085,0.9009057919501745,0.05370991059627539,0.10137601845902194
0.09090909090909091,0.08333333333333333,0.08695652173913043,3.4728799999999893,3.792129999999986,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.4166666666666667,3.4728799999999893,2.6985699999999895,0.2317883213375274,0.7611442676499512,0.3553601806426129,0.3255048373309331,-0.030540823371850174,0.08601388087874831,0.05614258176443096,0.11810840133904367,0.7582346069788635,0.20618022042088413,0.32420276826134875,0.2446214788794857,0.057025223340002706,0.09248962023602186
0.125,0.1,0.11111111111111112,15.52622500000001,1.7841799999999992,0.3333333333333333,0.3,0.3157894736842105,0.3333333333333333,0.3,0.3157894736842105,15.52622500000001,0.10135999999999967,0.3034884935324378,0.9797137448023675,0.46342164877913133,0.32279853400457414,0.014021147208936668,0.03242896563818687,0.024495895955911763,0.09377675045957834,0.9135979576553832,0.08899307063689632,0.16218754264704568,0.3512734360548634,0.025034853262814516,0.04673869365303425
0.3333333333333333,0.2,0.25,27.74979000000002,1.3142599999999902,0.4444444444444444,0.26666666666666666,0.33333333333333337,0.5555555555555556,0.3333333333333333,0.4166666666666667,27.74979000000002,1.3142599999999902,0.6785051667365081,0.9996779719188837,0.8083583411082286,0.6835804166279599,0.06373377196477058,0.03764774400970888,0.06088840473049994,0.21929381584538013,0.9850507004838728,0.5843243780323324,0.7335265428513799,0.7841677551839952,0.06132588001752326,0.11375550486920537
0.08333333333333333,0.125,0.1,2.979010000000045,8.150199999999963,0.16666666666666666,0.25,0.2,0.3333333333333333,0.5,0.4,2.979010000000045,8.150199999999963,0.4037115616681213,0.9999652102888251,0.5752001097755219,0.41352736066221063,0.021789364632844865,0.04529916299019927,0.03914252119415492,0.19261616483012112,0.995982437515676,0.3134509378638126,0.476834690493051,0.9420853829423668,0.039381766903113236,0.07560311511130567
0.2857142857142857,0.18181818181818182,0.2222222222222222,7.892830000000004,1.4760500000000079,0.42857142857142855,0.2727272727272727,0.33333333333333326,0.7142857142857143,0.45454545454545453,0.5555555555555556,7.892830000000004,1.4760500000000079,0.6040713745170669,0.9587985952845307,0.7411784684967556,0.5926567295046032,-0.02050982949447767,0.00564934274579324,0.00749335641649648,0.023104970985363404,0.8807764355673656,0.5156209679172226,0.6504549451218434,0.06398706798129616,0.008342930862071607,0.014761224741359985
0.16666666666666666,0.06666666666666667,0.09523809523809522,4.128230000000002,0.399320000000003,0.42857142857142855,0.2,0.27272727272727276,0.7142857142857143,0.3333333333333333,0.4545454545454545,4.128230000000002,0.07837000000000671,0.33187790370535325,0.9899574058110644,0.4971042704531189,0.3602104298165056,0.03578165923792961,0.08136687791899294,0.06592460642659491,0.21886021253043664,0.9531179992242534,0.3679272820003291,0.5309100601837051,0.7146032921069598,0.06702990758360228,0.12256335234437415
0.4,0.16666666666666666,0.23529411764705882,7.864250000000002,0.09288000000000096,0.8,0.3333333333333333,0.47058823529411764,0.8,0.3333333333333333,0.47058823529411764,7.864250000000002,0.09288000000000096,0.6608258602940772,0.9903841790663042,0.7927174151710611,0.6840477520597102,0.22722018267320254,0.10434589863810141,0.14288574935847093,0.2871231338785623,0.8864664511962342,0.554782866613204,0.6824584655464946,0.5700673325455922,0.1446139592670902,0.23070337772281976
0.3333333333333333,0.2,0.25,10.268315000000012,0.2612200000000131,0.6666666666666666,0.4,0.5,0.6666666666666666,0.4,0.5,10.268315000000012,0.2612200000000131,0.3099333587840294,0.9992169482693737,0.4731170489171673,0.3251969461155194,0.019110601244490686,0.05360640943731797,0.03816066398878497,0.18258241198599198,0.9876739109177912,0.2558250289279681,0.4063882947311305,0.8625299124280238,0.03864948529469747,0.07398379778957324
0.1,0.08333333333333333,0.0909090909090909,25.305775000000004,3.606030000000004,0.2727272727272727,0.25,0.2608695652173913,0.2727272727272727,0.25,0.2608695652173913,25.305775000000004,3.180499999999995,0.16711649313309512,0.979507630953294,0.2855196866060138,0.1857466103312795,0.002426701491962636,0.021359188658937323,0.010609964164016486,0.05794159470008341,0.9282227993187218,0.09129816114432376,0.1662448110366392,0.3003625690691627,0.011177252900695711,0.021552483243785944
0.2727272727272727,0.25,0.2608695652173913,2.190820000000002,1.8610199999999963,0.36363636363636365,0.3333333333333333,0.34782608695652173,0.6363636363636364,0.5833333333333334,0.6086956521739131,2.190820000000002,1.8610199999999963,0.2644321373688284,0.9972200733310338,0.4180185841734425,0.28170953564077594,0.015379711266475493,0.04368223394872352,0.027543370579878282,0.1356070945302518,0.9668135715717957,0.22281307066168288,0.3621618632125793,0.6550502925163777,0.02807308735989389,0.053838836815296866
0.375,0.21428571428571427,0.2727272727272727,6.052450000000011,0.7109650000000158,0.4444444444444444,0.2857142857142857,0.34782608695652173,0.6666666666666666,0.42857142857142855,0.5217391304347826,6.052450000000011,0.09288000000003649,0.39997489945255243,0.9999418966108293,0.5713934723549142,0.4177072303245792,0.03788132696289404,0.07492707093405442,0.06256554881860744,0.24685087613838383,0.9956455675821271,0.3821299699751418,0.5522902685884372,0.961277187249783,0.0633899939148912,0.1189368727141746
0.2222222222222222,0.10526315789473684,0.14285714285714285,5.8363399999999785,1.4644600000000025,0.3333333333333333,0.15789473684210525,0.21428571428571427,0.7777777777777778,0.3684210526315789,0.5,5.8363399999999785,1.4644600000000025,0.28107284650351383,0.9958542023398459,0.43840809168806777,0.3212359556205142,0.04007284099078989,0.0931767310875888,0.0605263725745325,0.20746635008668254,0.9422495915505178,0.26971750238805603,0.4193863145793499,0.6994921137579198,0.06153362642939897,0.11311650617151546
0.25,0.14285714285714285,0.18181818181818182,5.938869999999991,1.3116349999999812,0.375,0.21428571428571427,0.2727272727272727,0.875,0.5,0.6363636363636364,5.938869999999991,1.3116349999999812,0.36994966126955064,0.9995889306903317,0.5400323707395213,0.389176816681927,0.03440941215903389,0.06941975625844402,0.0620891808652204,0.23239234420643592,0.9841042938100213,0.24986058908695807,0.39853464548699874,0.8630238375061204,0.06257787942662651,0.11669425554811615
0.3333333333333333,0.15384615384615385,0.21052631578947367,5.0500299999999925,0.8556850000000017,0.5,0.23076923076923078,0.3157894736842105,0.8333333333333334,0.38461538461538464,0.5263157894736842,5.0500299999999925,0.8556850000000017,0.26219559665429276,0.991954254188098,0.41476070400346027,0.31479960823687253,0.04497928133302294,0.1218566047749466,0.07786648902684128,0.2436549091203204,0.9407759573676294,0.21111604863272448,0.3448463948591051,0.7480106362798273,0.07936747401573363,0.1435080623953754
0.07407407407407407,0.05555555555555555,0.06349206349206349,13.142664999999994,8.69101999999998,0.2222222222222222,0.16666666666666666,0.1904761904761905,0.3333333333333333,0.25,0.28571428571428575,13.142664999999994,8.69101999999998,0.25025680031164244,0.9991513955271594,0.400260590740994,0.259222562788822,0.0075505050997184825,0.03159544270370621,0.02079991214413377,0.13313010894913924,0.9915180482717049,0.17879471814454473,0.30295865355520757,0.8431143279503138,0.021021616311391322,0.04102045754837949
0.2222222222222222,0.14285714285714285,0.17391304347826086,5.53797999999998,1.9299099999999498,0.3333333333333333,0.21428571428571427,0.2608695652173913,0.5555555555555556,0.35714285714285715,0.43478260869565216,5.53797999999998,1.9299099999999498,0.21233204655421983,0.9974534523337917,0.3501303876948045,0.2335195336694587,0.013335142529857619,0.04915796943784383,0.028104642639621813,0.13842946736703898,0.9647987970215771,0.14425281364426668,0.25098009818931594,0.6682923329113624,0.028674154246303152,0.05498892066868418
0.42857142857142855,0.3,0.3529411764705882,1.9762450000000058,0.5123999999999995,0.42857142857142855,0.3,0.3529411764705882,0.8571428571428571,0.6,0.7058823529411764,1.9762450000000058,0.5123999999999995,0.7286584703739005,0.9985086866522496,0.8425030655675729,0.7500713929935249,0.30289088844225065,0.14949890910651845,0.21513082402385186,0.4273876569034459,0.9592960196120031,0.6111819851886565,0.7466573156170498,0.8412390336773854,0.2171323511641371,0.3451722370607524
0.1111111111111111,0.058823529411764705,0.07692307692307691,10.887309999999985,3.283069999999995,0.3,0.17647058823529413,0.22222222222222224,0.4,0.23529411764705882,0.29629629629629634,10.887309999999985,2.5787949999999995,0.8107315100435817,0.9647777088039728,0.8810719543576637,0.7888228558777644,-0.0006776918570867066,0.004630876617086848,0.01117712517456498,0.025326145673547042,0.8773184083675374,0.7343736033772382,0.7995069481849348,0.05164511319558929,0.012419638858156334,0.020023917493342494
0.16666666666666666,0.14285714285714285,0.15384615384615383,13.102359999999997,4.514070000000004,0.3076923076923077,0.2857142857142857,0.29629629629629634,0.38461538461538464,0.35714285714285715,0.3703703703703704,13.102359999999997,3.993310000000008,0.19326844875088076,0.9685828367233547,0.32223831858798,0.20360662082461917,-0.005424019120240182,0.01232590968871464,0.006484099141538692,0.038672715779928486,0.9348934505120643,0.1556530521313425,0.26687356960400554,0.21453403938656468,0.006971289731325103,0.01350377394305737
0.25,0.2222222222222222,0.23529411764705882,1.294169999999994,1.3201650000000011,0.375,0.3333333333333333,0.35294117647058826,0.75,0.6666666666666666,0.7058823529411765,1.2752100000000013,1.3201650000000011,0.6559250731023273,0.949270098242701,0.7757935853519481,0.6456953519107984,0.051006872524482806,0.04594570947399992,0.06579387016053162,0.14481907946188874,0.852899363388558,0.5422451870473242,0.6629858887219686,0.3106368695387647,0.06751473451084022,0.1109214693344899
0.16666666666666666,0.2857142857142857,0.2105263157894737,0.9975900000000024,7.4872750000000075,0.16666666666666666,0.2857142857142857,0.2105263157894737,0.3333333333333333,0.5714285714285714,0.4210526315789474,0.9975900000000024,7.4872750000000075,0.6317071120719846,0.9851984823437739,0.7698122762992426,0.6404727557737718,0.10216939959650607,0.07020680141081159,0.11035204399148334,0.25932382486934114,0.9338808662885442,0.48895211436627994,0.6418504917251036,0.6050375779305844,0.11114821392561747,0.1877972082371846
0.16666666666666666,0.0625,0.09090909090909091,43.115780000000015,0.09288000000001825,0.42857142857142855,0.1875,0.26086956521739124,0.42857142857142855,0.1875,0.26086956521739124,43.115780000000015,0.09288,0.24831288688919226,0.9983630252136225,0.39770786063567887,0.26906493602992104,0.017223270732708976,0.054306653722915446,0.0327053291345313,0.1557301854863871,0.970449251961559,0.1923126304496181,0.3210109501965862,0.7261250477460468,0.0333990553650555,0.06386075325927147
0.3333333333333333,0.2857142857142857,0.30769230769230765,0.23510000000000275,0.6849899999999993,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.20897999999999683,0.6849899999999993,0.35106234808355014,0.8684783816827831,0.5000079988993515,0.386075327746807,-0.006876189305219117,0.04044873915969916,0.03550922593084877,0.07819470132481893,0.7028665175069725,0.24584060571294586,0.3642707557898415,0.16415486350353214,0.03724782309082264,0.06071826963850528
0.1111111111111111,0.05555555555555555,0.07407407407407407,8.179299999999998,0.7997099999999975,0.4,0.2222222222222222,0.2857142857142857,0.8,0.4444444444444444,0.5714285714285714,8.179299999999998,0.631454999999999,0.2843898613277995,0.99948338199124,0.442789725361221,0.30860776413363994,0.025961880984342087,0.07325546581374333,0.044181230865502324,0.19425083904017937,0.9796003688763979,0.292727262677554,0.45075769383218095,0.8382072196324628,0.04501677817134353,0.08544466310163609
0.3333333333333333,0.2857142857142857,0.30769230769230765,1.81768000000001,0.9668900000000049,0.5,0.42857142857142855,0.4615384615384615,0.8333333333333334,0.7142857142857143,0.7692307692307692,1.81768000000001,0.9668900000000049,0.9991613757511968,0.9661594829779655,0.9823833435844709,0.9669078282135495,0.7113688971722442,0.08240919324302692,0.4907788801586915,0.6086371154602206,0.8774112324136085,0.9608749257453638,0.917248328342867,0.4923442280743535,0.7523986617342922,0.595205871587978
0.2222222222222222,0.25,0.23529411764705882,4.636604999999992,7.48843,0.3333333333333333,0.375,0.35294117647058826,0.4444444444444444,0.5,0.47058823529411764,4.636604999999992,7.48843,0.7867245666798722,0.9986507057234041,0.8801096955568566,0.7941959633643572,0.2204387261866729,0.08244526262417551,0.17580107163132763,0.38314541923682427,0.9757559352911921,0.6503966906314358,0.7805275114533663,0.8306830169937632,0.1767225394994053,0.29144253044064083
0.2857142857142857,0.2222222222222222,0.25,4.6556,0.38312999999999997,0.5714285714285714,0.4444444444444444,0.5,0.5714285714285714,0.4444444444444444,0.5,4.6556,0.38312999999999997,0.2451462501778155,0.9994000749906262,0.3937164504956784,0.2745182835433969,0.02440503510032667,0.08783299735389993,0.05693088562765758,0.22758031704439183,0.9856241051143048,0.1989830625019655,0.3311182107838359,0.898109870221293,0.057668668860374916,0.1083782457718493
0.3,0.13636363636363635,0.18749999999999997,7.606770000000001,1.1764449999999975,0.36363636363636365,0.18181818181818182,0.24242424242424246,0.6363636363636364,0.3181818181818182,0.4242424242424242,7.606770000000001,0.9596899999999948,0.25852070804166,0.9983518582811947,0.41069339277990785,0.27835225860254326,0.017595435599186724,0.05461927609160896,0.030559734480447943,0.1529335310549502,0.9735035914088187,0.26473088527302324,0.41626440294368094,0.7483611173106726,0.03125318028946367,0.06000060540944813
